dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,50.500000,12.500000,0.001196,0.119565,5.978261,298.913043,3.106564
0.020000,50.500000,12.500000,0.005978,0.358696,11.956522,298.913043,3.106634
0.020000,50.492771,12.500252,0.016739,0.717391,17.934783,298.913043,3.106792
0.020000,50.473652,12.500915,0.035870,1.195652,23.913043,298.913043,3.107072
0.020000,50.444973,12.501899,0.064565,1.673913,23.913043,0.000000,3.107491
0.020000,50.406734,12.503193,0.102826,2.152174,23.913043,0.000000,3.108046
0.020000,50.358935,12.504781,0.150652,2.630435,23.913043,-0.000000,3.108735
0.020000,50.301574,12.506643,0.208043,3.108696,23.913043,-0.000000,3.109555
0.020000,50.234650,12.508756,0.275000,3.586957,23.913043,0.000000,3.110502
0.020000,50.158164,12.511094,0.351522,4.065217,23.913043,-0.000000,3.111571
0.020000,50.072115,12.513626,0.437609,4.543478,23.913043,0.000000,3.112759
0.020000,49.976500,12.516322,0.533261,5.021739,23.913043,-0.000000,3.114058
0.020000,49.871321,12.519144,0.638478,5.500000,23.913043,0.000000,3.115463
0.020000,49.756575,12.522057,0.753261,5.978261,23.913043,-0.000000,3.116966
0.020000,49.632263,12.525019,0.877609,6.456522,23.913043,0.000000,3.118561
0.020000,49.498383,12.527991,1.011522,6.934783,23.913043,-0.000000,3.120238
0.020000,49.354935,12.530928,1.155000,7.413043,23.913043,0.000000,3.121989
0.020000,49.201918,12.533789,1.308043,7.891304,23.913043,0.000000,3.123804
0.020000,49.039332,12.536528,1.470652,8.369565,23.913043,0.000000,3.125674
0.020000,48.867178,12.539103,1.642826,8.847826,23.913043,-0.000000,3.127586
0.020000,48.685454,12.541471,1.824565,9.326087,23.913043,0.000000,3.129531
0.020000,48.494161,12.543589,2.015870,9.804348,23.913043,0.000000,3.131495
0.020000,48.293300,12.545418,2.216739,10.282609,23.913043,-0.000000,3.133466
0.020000,48.084066,12.546912,2.425978,10.641304,17.934783,-298.913043,3.135419
0.020000,47.868852,12.548034,2.641196,10.880435,11.956522,-298.913043,3.137323
0.020000,47.650049,12.548767,2.860000,11.000000,5.978261,-298.913043,3.139148
0.020000,47.430049,12.549113,3.080000,11.000000,0.000000,-298.913043,3.140871
0.020000,47.210049,12.549093,3.300000,11.000000,0.000000,0.000000,3.142481
0.020000,46.990050,12.548730,3.520000,11.000000,0.000000,0.000000,3.143980
0.020000,46.770051,12.548051,3.740000,11.000000,0.000000,0.000000,3.145365
0.020000,46.550053,12.547078,3.960000,11.000000,0.000000,0.000000,3.146639
0.020000,46.330056,12.545838,4.180000,11.000000,0.000000,0.000000,3.147800
0.020000,46.110061,12.544355,4.400000,11.000000,0.000000,0.000000,3.148849
0.020000,45.890068,12.542654,4.620000,11.000000,0.000000,0.000000,3.149785
0.020000,45.670076,12.540759,4.840000,11.000000,0.000000,0.000000,3.150609
0.020000,45.450086,12.538695,5.060000,11.000000,0.000000,0.000000,3.151321
0.020000,45.230097,12.536487,5.280000,11.000000,0.000000,0.000000,3.151920
0.020000,45.010109,12.534160,5.500000,11.000000,0.000000,0.000000,3.152407
0.020000,44.790122,12.531737,5.720000,11.000000,0.000000,0.000000,3.152781
0.020000,44.570137,12.529245,5.940000,11.000000,0.000000,0.000000,3.153043
0.020000,44.350151,12.526707,6.160000,11.000000,0.000000,0.000000,3.153193
0.020000,44.130166,12.524149,6.380000,11.000000,0.000000,0.000000,3.153231
0.020000,43.910181,12.521595,6.600000,11.000000,0.000000,0.000000,3.153156
0.020000,43.690195,12.519069,6.820000,11.000000,0.000000,0.000000,3.152969
0.020000,43.470209,12.516598,7.040000,11.000000,0.000000,0.000000,3.152669
0.020000,43.250222,12.514204,7.260000,11.000000,0.000000,0.000000,3.152258
0.020000,43.030234,12.511913,7.480000,11.000000,0.000000,0.000000,3.151733
0.020000,42.810245,12.509750,7.700000,11.000000,0.000000,0.000000,3.151097
0.020000,42.590254,12.507740,7.920000,11.000000,0.000000,0.000000,3.150348
0.020000,42.370262,12.505906,8.140000,11.000000,0.000000,0.000000,3.149487
0.020000,42.150268,12.504275,8.360000,11.000000,0.000000,0.000000,3.148513
0.020000,41.930272,12.502870,8.580000,11.000000,0.000000,0.000000,3.147427
0.020000,41.710275,12.501716,8.800000,11.000000,0.000000,0.000000,3.146229
0.020000,41.490277,12.500838,9.020000,11.000000,0.000000,0.000000,3.144918
0.020000,41.270278,12.500261,9.240000,11.000000,0.000000,0.000000,3.143495
0.020000,41.050278,12.500009,9.460000,11.000000,0.000000,0.000000,3.141959
0.020000,40.935458,12.499971,9.680000,11.000000,0.000000,0.000000,3.142481
0.020000,40.715463,12.499441,9.900000,11.000000,0.000000,0.000000,3.145533
0.020000,40.495473,12.498235,10.120000,11.000000,0.000000,0.000000,3.148623
0.020000,40.275492,12.496345,10.340000,11.000000,0.000000,0.000000,3.151749
0.020000,40.055506,12.493763,10.560000,11.000000,0.000000,0.000000,3.154915
0.020000,39.835519,12.490480,10.780000,11.000000,0.000000,0.000000,3.158120
0.020000,39.615548,12.486488,11.000000,11.000000,0.000000,0.000000,3.161364
0.020000,39.395597,12.481779,11.220000,11.000000,0.000000,0.000000,3.164649
0.020000,39.175669,12.476342,11.440000,11.000000,0.000000,0.000000,3.167974
0.020000,38.955768,12.470169,11.660000,11.000000,0.000000,0.000000,3.171342
0.020000,38.735881,12.463252,11.880000,11.000000,0.000000,0.000000,3.174752
0.020000,38.516000,12.455579,12.100000,11.000000,0.000000,0.000000,3.178205
0.020000,38.296157,12.447142,12.320000,11.000000,0.000000,0.000000,3.181703
0.020000,38.076356,12.437932,12.540000,11.000000,0.000000,0.000000,3.185245
0.020000,37.856602,12.427938,12.760000,11.000000,0.000000,0.000000,3.188833
0.020000,37.636852,12.417150,12.980000,11.000000,0.000000,0.000000,3.192468
0.020000,37.417149,12.405558,13.200000,11.000000,0.000000,0.000000,3.196150
0.020000,37.197506,12.393153,13.420000,11.000000,0.000000,0.000000,3.199880
0.020000,36.977921,12.379925,13.640000,11.000000,0.000000,0.000000,3.203658
0.020000,36.758351,12.365858,13.860000,11.000000,0.000000,0.000000,3.207487
0.020000,36.538856,12.350947,14.080000,11.000000,0.000000,0.000000,3.211366
0.020000,36.319444,12.335181,14.300000,11.000000,0.000000,0.000000,3.215297
0.020000,36.100055,12.318543,14.520000,11.000000,0.000000,0.000000,3.219281
0.020000,35.880752,12.301027,14.740000,11.000000,0.000000,0.000000,3.223318
0.020000,35.661546,12.282622,14.960000,11.000000,0.000000,0.000000,3.227409
0.020000,35.442372,12.263310,15.180000,11.000000,0.000000,0.000000,3.231556
0.020000,35.223311,12.243086,15.400000,11.000000,0.000000,0.000000,3.235759
0.020000,35.004334,12.221935,15.620000,11.000000,0.000000,0.000000,3.240019
0.020000,34.785436,12.199843,15.840000,11.000000,0.000000,0.000000,3.244339
0.020000,34.566670,12.176803,16.060000,11.000000,0.000000,0.000000,3.248716
0.020000,34.347960,12.152794,16.280000,11.000000,0.000000,0.000000,3.253156
0.020000,34.129400,12.127812,16.500000,11.000000,0.000000,0.000000,3.257656
0.020000,33.910924,12.101837,16.720000,11.000000,0.000000,0.000000,3.262219
0.020000,33.692596,12.074861,16.940000,11.000000,0.000000,0.000000,3.266845
0.020000,33.474374,12.046865,17.160000,11.000000,0.000000,0.000000,3.271537
0.020000,33.256308,12.017842,17.380000,11.000000,0.000000,0.000000,3.276294
0.020000,33.038362,11.987771,17.600000,11.000000,0.000000,0.000000,3.281119
0.020000,32.820592,11.956645,17.820000,11.000000,0.000000,0.000000,3.286012
0.020000,32.602944,11.924442,18.040000,11.000000,0.000000,0.000000,3.290975
0.020000,32.385498,11.891157,18.260000,11.000000,0.000000,0.000000,3.296007
0.020000,32.168184,11.856764,18.480000,11.000000,0.000000,0.000000,3.301113
0.020000,31.951075,11.821259,18.700000,11.000000,0.000000,0.000000,3.306291
0.020000,31.734151,11.784621,18.920000,11.000000,0.000000,0.000000,3.311543
0.020000,31.517410,11.746834,19.140000,11.000000,0.000000,0.000000,3.316872
0.020000,31.300900,11.707888,19.360000,11.000000,0.000000,0.000000,3.322276
0.020000,31.084583,11.667761,19.580000,11.000000,0.000000,0.000000,3.327760
0.020000,30.868493,11.626439,19.800000,11.000000,0.000000,0.000000,3.333323
0.020000,30.652655,11.583911,20.020000,11.000000,0.000000,0.000000,3.338966
0.020000,30.437050,11.540155,20.240000,11.000000,0.000000,0.000000,3.344691
0.020000,30.221692,11.495153,20.460000,11.000000,0.000000,0.000000,3.350500
0.020000,30.006613,11.448895,20.680000,11.000000,0.000000,0.000000,3.356394
0.020000,29.791823,11.401364,20.900000,11.000000,0.000000,0.000000,3.362373
0.020000,29.577305,11.352535,21.120000,11.000000,0.000000,0.000000,3.368440
0.020000,29.363087,11.302396,21.340000,11.000000,0.000000,0.000000,3.374596
0.020000,29.149190,11.250931,21.560000,11.000000,0.000000,0.000000,3.380842
0.020000,28.935628,11.198123,21.780000,11.000000,0.000000,0.000000,3.387179
0.020000,28.722410,11.143953,22.000000,11.000000,0.000000,0.000000,3.393608
0.020000,28.509544,11.088403,22.220000,11.000000,0.000000,0.000000,3.400131
0.020000,28.297036,11.031453,22.440000,11.000000,0.000000,0.000000,3.406750
0.020000,28.084915,10.973087,22.660000,11.000000,0.000000,0.000000,3.413465
0.020000,27.873196,10.913289,22.880000,11.000000,0.000000,0.000000,3.420278
0.020000,27.661893,10.852040,23.100000,11.000000,0.000000,0.000000,3.427190
0.020000,27.451023,10.789321,23.320000,11.000000,0.000000,0.000000,3.434202
0.020000,27.240602,10.725115,23.540000,11.000000,0.000000,0.000000,3.441316
0.020000,27.030646,10.659403,23.760000,11.000000,0.000000,0.000000,3.448532
0.020000,26.821173,10.592167,23.980000,11.000000,0.000000,0.000000,3.455852
0.020000,26.612201,10.523388,24.200000,11.000000,0.000000,0.000000,3.463276
0.020000,26.403750,10.453049,24.420000,11.000000,0.000000,0.000000,3.470807
0.020000,26.195839,10.381131,24.640000,11.000000,0.000000,0.000000,3.478444
0.020000,25.988487,10.307616,24.860000,11.000000,0.000000,0.000000,3.486189
0.020000,25.781717,10.232487,25.080000,11.000000,0.000000,0.000000,3.494042
0.020000,25.575550,10.155726,25.300000,11.000000,0.000000,0.000000,3.502005
0.020000,25.370004,10.077315,25.520000,11.000000,0.000000,0.000000,3.510078
0.020000,25.165090,9.997230,25.740000,11.000000,0.000000,0.000000,3.518263
0.020000,24.960846,9.915461,25.960000,11.000000,0.000000,0.000000,3.526559
0.020000,24.757296,9.831990,26.180000,11.000000,0.000000,0.000000,3.534967
0.020000,24.554464,9.746801,26.400000,11.000000,0.000000,0.000000,3.543487
0.020000,24.352376,9.659879,26.620000,11.000000,0.000000,0.000000,3.552120
0.020000,24.151033,9.571195,26.840000,11.000000,0.000000,0.000000,3.560866
0.020000,23.950483,9.480745,27.060000,11.000000,0.000000,0.000000,3.569726
0.020000,23.750756,9.388515,27.280000,11.000000,0.000000,0.000000,3.578698
0.020000,23.551870,9.294485,27.500000,11.000000,0.000000,0.000000,3.587783
0.020000,23.353839,9.198634,27.720000,11.000000,0.000000,0.000000,3.596981
0.020000,23.156715,9.100961,27.940000,11.000000,0.000000,0.000000,3.606291
0.020000,22.960515,9.001447,28.160000,11.000000,0.000000,0.000000,3.615712
0.020000,22.765256,8.900071,28.380000,11.000000,0.000000,0.000000,3.625245
0.020000,22.570993,8.796836,28.600000,11.000000,0.000000,0.000000,3.634887
0.020000,22.377727,8.691715,28.820000,11.000000,0.000000,0.000000,3.644639
